url,titre,auteurrices,langue,resume,thematique,type,mots_cles,conference
https://r2016-toulouse.sciencesconf.org/105503.html,The R Graph Gallery: une core-collection de graphiques R,Yan Holtz,Visualisation,"La visualisation de données englobe l'ensemble des techniques de représentation graphique permettant de traduire un ensemble de données brutes en informations décisives. Face à la masse des données disponibles aujourd'hui, la capacité à extraire des informations pertinentes et à les représenter est indispensable pour un scientifique. R est tout à fait approprié à la réalisation de graphiques, même si ces derniers peuvent parfois paraître difficiles à réaliser.   « The R Graph Gallery » (www.r-graph-gallery.com) est un site web répertoriant plus de 150 graphiques réalisés sous R, toujours avec le code source reproductible associé. L'objectif est double. D'une part, c'est une plateforme d'aide permettant aux utilisateurs de réaliser le graph désiré. D'autre part, c'est une source d'inspiration permettant de découvrir de nouveaux types de représentation.   Ce « lightening talk » a pour but de présenter brièvement cette galerie, tout en donnant un état de l'art des possibilités de graphiques sous R. Les différents types de représentation ainsi que les outils indispensables sont présentés au travers d'exemples. Le talk est structuré suivant les grandes sections du site :   - Les basiques: plot, boxplot, histogrammes etc.. - Les paramètres graphiques permettant de personnaliser les plots. - Ggplot2 (1) - La visualisation interactive des données : shiny (2) et plotly (3) - L'esthétique poussée à l'extrême ou le « DataArt »   Une occasion de repartir avec des idées de visualisation à tester sur vos données !",NA,lightning talk,,rr2016
https://r2016-toulouse.sciencesconf.org/103385.html,Deep Learning avec R et H2O,Géraud Duge De Bernonville,Analyse de données,"Le Deep Learning fait de plus en plus le buzz ces derniers années avec des utilisations dans la reconnaissanced'image[1], le traitement du langage[2] et le jeu de Go[3].Le langage R n'est pas en reste car il existe des outils permettant d'entraîner des modèles Deep Learning à partir de R. H2O[4] fait partie de ces outils. Initialement développé en Java, H2O fournit des API permettantde s'intégrer à d'autres outils et langages tels que Python, Java et bien évidemment R.Au travers de ce _Lightning Talk_, nous allons présenter un aperçu des possibilités de H2O qui ont été mises enoeuvre pour la résolution d'un challenge de Data Science. ## Références[1] Wu, R., Yan, S., Shan, Y., Dang, Q., & Sun, G. (2015). Deep image: Scaling up image recognition. arXiv preprint arXiv:1501.02876, 22, 388.[2] Christopher Olah (2014). Deep Learning, NLP, and Representations. http://colah.github.io/posts/2014-07-NLP-RNNs-Representations/.[3] Silver, D., Huang, A., Maddison, C. J., Guez, A., Sifre, L., van den Driessche, G., ... & Dieleman, S. (2016). Mastering the game of Go with deep neural networks and tree search. Nature, 529(7587), 484-489.[4] Aiello, S., Eckstrand, E., Fu, A., Landry, M., Lanford, J., and Aboyoun, P. (Aug. 2015) Fast Scalable R with H2O. http://h2o.ai/resources.",Big data,lightning talk,,rr2016
https://r2016-toulouse.sciencesconf.org/94530.html,Groupe de Travail « Analyse des données textuelles sous R »,Nicolas Turenne,Enseignement,"En extraction et gestion des connaissances, une partie de la recherche se préoccupe d'analyser des données non structurées et multivariées afin d'extraire des connaissances et de les restituer à des utilisateurs. Les corpus de textes d'origine variée (archives, web 1.0, web 2.0, objets connectés) ont une place prédominante dans ces données non structurées.   S'il existe des API pour analyser des données textuelles dans de nombreux langages (perl, python par exemple), R possède une bibliothèque d'algorithmes très riche pour aborder des sujets de linguistique quantitative. L'analyse statistique des données textuelles était peu pratiquée avant ces 5 dernières années, si ce n'est pour une analyse théorique des distributions [1]. Depuis lors, on trouve désormais des modules typiquement adaptés aux données textuelles pour se créer un corpus, pour découper un corpus et manipuler les segments textuels dans des représentations directement exploitables par des algorithmes d'analyse de données génériques (ou transversaux à tout type de problème et de données : comme une analyse factorielle par exemple)[2]. Cette concomitance de disposer d'un Atelier de Génie logiciel largement utilisé, d'une transformation des représentations qualitatif-quantitatif, de la présence récente de bibliothèques typiquement adaptées au texte tout en garantissant l'utilisation d'une vaste bibliothèque d'algorithmes génériques suscite un intérêt grandissant de R parmi les experts de traitement automatique du langage naturel [3][4][5][6][7].   En janvier 2016, un groupe de travail https://www.facebook.com/groups/rTextData/ a été créé pour dynamiser les activités et la promotion de R par ces experts. Il réunit 77 abonnés intéressés par l'usage de R pour l'analyse des corpus textuels. Le groupe a pour ambition de faire connaître les pratiques sur R mais aussi d'animer des activités autour de ces pratiques (formation flash à un module par exemple, création de synergies monde académique-monde entrepreneurial).",NA,lightning talk,,rr2016
https://r2016-toulouse.sciencesconf.org/108856.html,Etude de cas avec le package R rvest,Amélie Neveux,Analyse de données,"Mise en œuvre d'une démarche analytique permettant de répondre à la question : Quelles sont les compétences les plus recherchées sur le marché de la DATA ? Et quels sont les profils les plus appétents ? Pour répondre à cette question, nous avons entrepris une démarche de récupération et d'analyse des offres d'emploi publiées sur le web avec pour objectif de bâtir un modèle de recommandation de profil pour chaque offre. Cette recommandation est ensuite mise à disposition auprès des utilisateurs de l'application qui qualifient la pertinence de la réponse (OK / KO) et peuvent indiquer la caractéristique expliquant le refus (ceci dans le but d'améliorer par la suite la pertinence du modèle).",NA,oral,,rr2016
https://r2016-toulouse.sciencesconf.org/105855.html,Analyse de parcours client en mode multicanal,"Romain Anne, Chrystel Galissie, Frédéric Bomy, Patrice Michel",Analyse de données,"Le parcours client peut, pour un produit ou service donné, désigner la relation et les interactions entre le client et l'entreprise à partir du moment où il constate son besoin jusqu'à celui où il passe à l'achat. Il consiste avant tout à décomposer chaque étape et à comprendre les objectifs du client, ce qu'il fait ou ne fait pas et pourquoi. Le parcours client peut également comprendre des éléments post-achat (utilisation, commentaires sur les réseaux sociaux, etc.). En d'autres termes, le parcours client est un ensemble d'étapes et d'enchainements d'événements qui définissent son processus d'achat (ou de non achat). Dans notre modélisation, nous avons introduit le fait que le parcours d'un client correspondait à une séquence d'événements. Chaque événement est une interaction du client avec la marque, ces événements étant ordonnés dans le temps : ils forment donc une séquence. Les méthodes d'Optimal Matching Analysis (OMA), ou méthodes d'appariement optimal en français, définissent une mesure afin de calculer une distance entre des séquences. Ces méthodes sont implémentées dans les packages TraMineR et TraMineRextras du logiciel R. L'idée générale consiste à mesurer la dissimilarité entre deux séquences en transformant l'une en l'autre au moyen d'opérations élémentaires. Notre présentation consistera à décrire notre démarche, et les algorithmes que nous avons utilisé dans R.  ",NA,oral,,rr2016
https://r2016-toulouse.sciencesconf.org/106664.html,Utilisation du carroyage INSEE combiné avec les communes,Anne Gayet,Applications,"R permet de traiter l'open data même de grande volumétrie, et de standardiser des process de traitement à haute valeur ajoutée marketing. Nous verrons comment utiliser le carroyage INSEE, niveau très fin de découpage du territoire et des populations, en le combinant avec le découpage communal pour obtenir une analyse géographique et cartographique à deux niveaux.",NA,oral,,rr2016
https://r2016-toulouse.sciencesconf.org/106112.html,Présentation du package rAmCharts,"Benoit Thieurmel, Jeffery Petit, Elena Salette, Titouan Robert",Visualisation,"La visualisation prend une part de plus en plus importante dans la restitution des résultats statistiques. Dans ce domaine il ne s'agit pas simplement d'exposer les résultats mais aussi de trouver une manière ludique et parlante au plus grand nombre. Le package htmlwidgets a démocratisé l'utilisation des librairies Javascript avec R, il permet notamment d'enrichir les visualisations usuelles avec de l'interactivité. Dans ce courant nous développons le package rAmCharts qui est basé sur la librairie amcharts.js., avec comme objectif d'apporter aux utilisateurs R une interface simple permettant la réalisation d'une multitude de graphiques.",NA,oral,,rr2016
https://r2016-toulouse.sciencesconf.org/106470.html,Observatoire des prix des carburants : Visualisation Shiny app,Ignacio Inoa,Visualisation,"Dans un contexte de baisse des cours du pétrole, le cabinet d'analyse Microeconomix a créé une application web avec R et Shiny, ouvert au public et accessible à l'adresse www.prixdescarburants.info, qui permet de suivre, comparer et analyser les prix des carburants en France métropolitaine. En interaction avec des librairies JavaScript Leaflet, Highcharts et dygraphs, l'application propose des visualisations de qualité avec positionnement des stations sur une carte interactive et recherche des prix par commune. ",NA,oral,,rr2016
https://r2016-toulouse.sciencesconf.org/107355.html,"R++, the Next Step",Christophe Genolini,Analyse de données,"En 1870, le nutritionniste E. von Wolf chargé de mesuré le taux de fer des épinards a fait un travail d'une grande qualité, qu'il a malheureusement conclut par une erreur de recopie. Il a involontairement multiplié le taux de fer des épinards par 10. De nos jours, les logiciels d'analyse statistiques sont des outils formidables qui apportent une aide précieuse dans les analyses. Mais au niveau de l'export des données, nous sommes encore très proche de la recopie manuelle...  R++, the Next Step est un projet de développement d'une nouvelle implémentation de R. Il a pour vocation d'être compilable, d'intégrer en natif la gestion du parallélisme et de permettre l'exploitation des bases de données de grande dimension. Mais surtout, R++ est intégré dans une interface homme machine dédiée, spécifiquement conçue pour les analyses statistiques. Dans cette présentation, nous vous proposons un nouvel axe de l'interface homme machine dédié spécifiquement à l'export des données. Nous présenterons différentes solutions qui permettent de ne plus copier-coller les résultats mais de les exporter directement vers différent support, dont les articles scientifique.",NA,oral,,rr2016
https://r2016-toulouse.sciencesconf.org/105925.html,mbbefd: modélisation des taux de destruction en actuariat non vie,Christophe Dutang,Modélisation,"   Dans le jargon actuariel, une courbe d'exposition est définie comme le ratio de l'espérance de perte limitée à différentes limites et de l'espérance de perte. Nous présentons des modèles de taux de destructions, soit définis par leur fonction de répartition soit de manière équivalente définis par leur courbe d'exposition.  Une attention toute particulière est porté aux lois de probabilité ""gonflées"" ou ""inflatées"" en 1 et aux lois MBBEFD. L'estimation des paramètres de ces modèles est réalisée par la méthode de maximum de vraisemblance et la méthode des moments. Les propriétés des estimateurs sont ensuite étudiées de manière théorique et empirique. Enfin, nous présentons le package mbbefd implémentant toutes ces fonctionnalités.    ",NA,oral,,rr2016
https://r2016-toulouse.sciencesconf.org/103316.html,extremefit : un package pour estimer les probabilités et quantiles conditionnels extrêmes,"Gilles Durrieu, Ion Grama, Kévin Jaunâtre, Jean-Marie Tricot, Quang-Khoai Pham",Modélisation,"La modélisation et l'estimation des valeurs extrêmes jouent un rôle important dans de nombreux domaines tel que la finance, la biologie, etc. Des packages R tels que evir, evd, fExtremes, traitent déjà de certains problèmes liés aux extrêmes. Nous introduisons ici un nouveau package, extremefit, pour la détermination des quantiles et probabilités conditionnels extrêmes. Nous présentons brièvement la méthode d'estimation des quantiles conditionnels extrêmes utilisée et nous expliquons les concepts statistiques afférents. Nous donnons un exemple d'utilisation du package extremefit et nous indiquons son intérêt par rapport aux autres packages.",NA,oral,,rr2016
https://r2016-toulouse.sciencesconf.org/108793.html,Group and Sparse Group Partial Least Square Approaches Applied in Genomics Context,Benoit Liquet,Big data,"The association between two blocks of 'omics' data brings challenging issues in computational biology due to their size and complexity. Here, we focus on a class of multivariate statistical methods called partial least square (PLS). Sparse version of PLS (sPLS) operate integration of two data-sets while simultaneously selecting the contributing variables. However, these methods do not take into account the important structural or group effects due to the relationship between markers among biological pathways. Hence considering the predefined groups of markers (e.g., genesets), this could improve the relevance and the efficacy of the PLS approach.  We propose two PLS extensions called group PLS (gPLS) and sparse group PLS (sgPLS). Our algorithm enables to study the relationship between two different types of omics data (e.g., SNP and gene expression) or between an omics dataset and multivariate phenotypes (e.g., cytokine secretion). We demonstrate the good performance of gPLS and sgPLS compared to the sPLS in the context of grouped data. Then, these methods are compared through an HIV therapeutic vaccine trial. Our approaches provide parsimonious models to reveal the relationship between gene abundance and the immunological response to the vaccine.  The approach is implemented in a comprehensive R package called sgPLS available on the CRAN.  ",NA,oral,,rr2016
https://r2016-toulouse.sciencesconf.org/103403.html,mixMint: A multivariate integrative approach to identify a reproducible biomarker signature across multiple experiments and platforms,Florian Rohart,Analyse de données,"The reproducibility of biomarker identification across transcriptomics independent studies is often limited by small sample size experiments. One solution is to increase statistical power by combining those studies in an integrative approach. In addition, the advantage is to enable data sharing across research groups and benchmark studies. However, such analysis is not straightforward due to the unwanted systematic variation arising from the use of different commercial platforms in different laboratories with different protocols. We propose a novel multivariate integration method, MINT that accommodates for unwanted systematic variation, builds an accurate multivariate linear classifier based on a small subset of key discriminative biomarkers. We illustrate the benefits of combining transcriptomics data sets (microarray and RNA-sequencing) with MINT on two case studies and show that the gene signatures obtained are highly predictive, as validated on external studies, and are therefore highly reproducible. MINT compares favourably to two-steps batch effect removal and classification procedures, and provides insightful study-specific outputs to quality control each study to be integrated in the analysis.The MINT algorithm is implemented as part of the mixOmics R package available on CRAN (http://cran.r-project.org/web/packages/mixOmics/, http://www.mixOmics.org/). ",Applications,oral,,rr2016
https://r2016-toulouse.sciencesconf.org/106945.html,La méthode shock : réduction de dimension en inférence de réseaux,"Mélina Gallopin, Emilie Devijver",Analyse de données,"Les modèles graphiques gaussiens permettent d'inférer et de visualiser les dépendances entre des variables. Ces modèles sont difficiles à estimer lorsque la taille de l'échantillon est plus petite que le nombre de variables. Afin de réduire la dimension du problème, nous proposons une procédure de sélection de modèle non-asymptotique: nous approchons la matrice de covariance par une matrice diagonale par blocs. Pour détecter la structure de cette matrice, nous seuillons la matrice de covariance empirique, le seuil étant choisi à l'aide de l'heuristique de pente. Grâce à cette structure, le problème d'estimation est décomposé en plusieurs sous-problèmes indépendants : dans chaque bloc, nous inférons les dépendances entre variables à l'aide du graphical Lasso. Cette méthode est implémentée dans le package shock (Slope Heuristic blOCK diagonal covariance selection). Dans ce ""lightning talk"", nous exposerons ce package et l'intérêt de son utilisation.",NA,lightning talk,,rr2016
https://r2016-toulouse.sciencesconf.org/105952.html,MixAll: Un logiciel de classification non-supervisée,Serge Iovleff,Analyse de données,"Le package MixAll permet de faire de la classification des données mixtes en proposant des modèles de mélanges Gaussiens, gamma, poisson et catégoriel. Il permet aussi de prendre en compte les données manquantes. Les traitements sont réalisés en utilisant le code C++ du projet ""Clustering"" de la librairie STK++ (The Statistical ToolKit, http://www.stkpp.org). STK++ est une librairie écrite en C++ dédiée aux statistiques. La librairie est divisée en différent projets. Le noyau est distribué à travers le package rtkore dont dépend donc le package MixAll.",NA,lightning talk,,rr2016
https://r2016-toulouse.sciencesconf.org/105404.html,tess3r : un package R pour l'estimation de la structure génétique des populations spatialisées,"Kevin Caye, Olivier Francois, Michel Olivier",Analyse de données,Une étape importante lors de l'étude de données de grande dimension est la recherche d'une structure de faible dimension mettant en évidence les principales caractéristiques des données. Cette étape est très importante en génétique des populations. Le package tess3r permet d'estimer la structure génétique des populations spatialisées à partir de la matrice de génotype et des positions spatiales des individus. Le package permet de plus de représenter la structure calculée et de faire un balayage pangénomique afin de détecter des gènes potentiellement responsables d'une adaptation à l'environnement.,NA,lightning talk,,rr2016
https://r2016-toulouse.sciencesconf.org/106292.html,Outils pour l'analyse et la simulation de données RNA-seq,"Alyssa Imbert, Nathalie Villa-Vialaneix",Applications,"Dans cette proposition de communication, nous présentons les packages R qui permettent d'analyser et de simuler des données issues des technologies de séquençage du transcriptome (RNA-seq). Dans un premier temps, nous ferons un tour rapide des packages qui permettent d'effectuer la normalisation et l'analyse différentielle. Puis, nous discuterons des méthodes pour inférer un réseau de gènes à partir de telles données et les packages R associés. Enfin, nous présenterons quels packages permettent de simuler des réseaux et des données transcriptomiques à partir de ces réseaux.",NA,lightning talk,,rr2016
https://r2016-toulouse.sciencesconf.org/105909.html,BRCAnegApp : une application web Shiny pour aider les oncogénéticiens à classer les familles BRCA1/2 négatives selon leur risque de cancer du sein.,"Youenn Drouet, Valérie Bonadona, Sophie Dussart, Christine Lasset",Applications,"Plus de la moitié des familles suspectées de prédisposition héréditaire au cancer du sein ou de l'ovaire sont dites « BRCA1/2 négatives » (BRCAneg) en l'absence de mutation des gènes BRCA1 et 2 identifiée chez le cas index (femme atteinte de cancer ayant bénéficié du test génétique). En raison de facteurs génétiques inconnus ou non pris en compte dans les tests actuels, le risque de cancer du sein est plus élevé dans ces familles que dans la population générale, et certaines pourraient même être exposées à un risque comparable aux familles BRCA1/2 mutées. Afin de leur proposer un dépistage adapté, la Haute Autorité de Santé (HAS) recommande ainsi de les classer en « risque élevé » ou « risque très élevé » de cancer du sein. Dans cette optique, nous avons récemment développé une méthode originale de classification non supervisée [1]. Brièvement, 6 descripteurs reflétant la sévérité de l'histoire familiale étaient calculés pour 399 familles BRCAneg, puis résumés par les deux premiers axes d'une Analyse en Composantes Principales (ACP). La distance euclidienne sur la carte factorielle correspondante était utilisée comme métrique de similarité dans une classification non supervisée en troisgroupes (algorithme des K-means). Deux groupes étaient clairement séparés et considérés à risque élevé (n=157) et risque très élevé (n=67). Les familles du troisième groupe (n=175), dit « intermédiaire » car situé entre les 2 groupes précédents, nécessitaient une évaluation au cas pas cas en réunion multidisciplinaire (RCP). Nous présentons ici l'application BRCAnegApp associée à cette nouvelle méthode, qui permet de calculer les coordonnées sur la carte factorielle et le groupe d'appartenance d'une nouvelle famille (Figure 1). Cette application, qui peut être exécutée sur un terminal mobile, est actuellement utilisée (en phase de test) comme outil d'aide à la décision par les oncogénéticiens duCentre Léon Bérard (Lyon). Nous aborderons les aspects techniques liés à son développement et donnerons un premier retour d'expérience sur son utilisation. Références[1] Y. Drouet, V. Bonadona, E. Gargano, E. Kardous, H. Chauvin, I. Girerd-Genessay, S.Dussart, S. Handallou, C. Lasset. Classification des familles de type sein-ovaire sans mutationconstitutionnelle de BRCA1/2 identifiée, pour le niveau de risque de cancer du sein : apportd'une stratégie d'évaluation multicritères s'appuyant sur une méthode d'analyse factorielle, inactes des 8es Assises de Génétique Humaine et Médicale, Lyon, 2016.",NA,lightning talk,,rr2016
https://r2014-mtp.sciencesconf.org/46913.html,Interfaces graphiques,Thomas Verron,français,NA,tutoriels,Communication orale,interfaces graphiques,rr2014
https://r2014-mtp.sciencesconf.org/46914.html,La contruction de greffons Rcommander,Milan Bouchet-Valat,français,NA,tutoriels,Communication orale,"greffons, Rcommander",rr2014
https://r2014-mtp.sciencesconf.org/40837.html,Interactive graphics with ggvis,Winston Chang,anglais,NA,Conférence invitée,Communication orale,Interactive graphics with ggvis,rr2014
https://r2014-mtp.sciencesconf.org/37665.html,Open Reproducible Science in Ecology,Olivier Flores,anglais,NA,Statistiques en sciences de la vie,Communication orale,"reproducible research, open science, workflow, litterate programing",rr2014
https://r2014-mtp.sciencesconf.org/38399.html,mvMORPH : an R package for the fitting of multivariate evolutionary models to morphometric data,"Julien Clavel, Gilles Escarguel, Gildas Merceron",anglais,NA,Statistiques en sciences de la vie,Communication orale,"Brownian motion, Ornstein, Uhlenbeck, Multivariate comparative methods, stochastic mapping, phenotypic evolution, paleotrees.",rr2014
https://r2014-mtp.sciencesconf.org/43780.html,"Santé, Nutrition et Big Data : Optimisation de packages R","Ndeye Aram Gaye, Jean-Michel Batto, Nahid Emad",français,NA,Statistiques en sciences de la vie,Communication orale,"métagénomique, Big data, HPC, R, GPU, Xeon Phi",rr2014
https://r2014-mtp.sciencesconf.org/37642.html,R et C++,Romain Francois,français,NA,Développement informatique,Communication orale,"Performance, C++, C++11",rr2014
https://r2014-mtp.sciencesconf.org/38351.html,Using ontologies for R functions management,"Yuan Lin, Pascal Neveu, Caroline Domerg, Juliette Fabre, Alexandre Granier, Anne Tireau, Vincent Negre, Isabelle Mirbel, Olivier Corby, Catherine Faron-Zucker",anglais,NA,Développement informatique,Communication orale,"Capitalization of R Functions, Ontology, Knowledge Management, Semantic Web",rr2014
https://r2014-mtp.sciencesconf.org/38335.html,"R++, the Next Step","Christophe Genolini, Joël Falcou, Ronan Tournier",français,NA,Développement informatique,Communication orale,"Big data, parallélisme, interface homme machine, logiciel métier",rr2014
https://r2014-mtp.sciencesconf.org/37378.html,Estimation de quantiles conditionnels basée sur la quantification optimale sous R,"Isabelle Charlier, Davy Paindaveine, Jerôme Saracco",français,NA,Apprentissage,Communication orale,"Quantile conditionnel, Estimation non, paramétrique, Quantification optimale",rr2014
https://r2014-mtp.sciencesconf.org/38319.html,Développement de l'application logicielle pour l'évaluation du stock de seiche de Manche.,Edouard Duhem,français,NA,Apprentissage,Communication orale,"Seiche, Manche, Delta, GLM, Modèle, biomasse, package",rr2014
https://r2014-mtp.sciencesconf.org/39435.html,Choosing a gold standard: support of Bayesian inference methods for diagnostic accuracy of new biomarkers in pediatric urinary tract infection,"Sophie Bastide, Paul Landais, Sandrine Leroy",anglais,NA,Poster,Poster,"sensitivity and specificity, Bayesian inference methods, pediatric urinary tract infection",rr2014
https://r2014-mtp.sciencesconf.org/37601.html,fuzzySim: an R package for analysing fuzzy similarity in species occurrence patterns,A. Marcia Barbosa,anglais,NA,Poster,Poster,"Statistique, Ecologie, Distribution des espèces, Similitude, Logique floue",rr2014
https://r2014-mtp.sciencesconf.org/37462.html,L'écotoxicologie rencontre la phylogénie dans l'écosystème R,"François Keck, Floriane Larras, Bernard Montuelle, Frédéric Rimet, Alain Franc, Agnès Bouchez",français,NA,Poster,Poster,"Écotoxicologie, Phylogénie, Approche interdisciplinaire",rr2014
https://r2014-mtp.sciencesconf.org/37320.html,Plans d'expériences D-optimaux pour modèles non linéaires,Stéphane Hattou,français,NA,Poster,Poster,"Matrice Jacobienne, Plan D, optimal, Modèle non linéaire, Algorithme de Fedorov",rr2014
https://r2014-mtp.sciencesconf.org/40836.html,The R Development Process: status and prospects,Roger Bivand,anglais,NA,Conférence invitée,Communication orale,R Development Process: status and prospects,rr2014
https://r2014-mtp.sciencesconf.org/37607.html,Développement d'une application web interactive sous R avec le package 'Shiny' pour la comparaison des résultats NGS (Next Generation Sequencing) d'IMGT/HighV-QUEST des récepteurs d'antigènes,"Safa Aouinti, Dhafer Malouche, Marie-Paule Lefranc",français,NA,Lightning talks,Lightning talks,"Statistique, package Shiny, test de comparaison de deux proportions, intervalle de conﬁance pour une diﬀérence de deux proportions, visualisation, IMGT/HighVQUEST.",rr2014
https://r2014-mtp.sciencesconf.org/37603.html,Sensitivity analysis of dynamic crop models to assist crop science: assessing the impact of multiple traits on yield in Australian wheat.,"Pierre Casadebaig, Karine Chenu, Robert Faivre",anglais,NA,Lightning talks,Lightning talks,"genotype, environment interactions, modelling, sensitivity analysis, wheat, drought",rr2014
https://r2014-mtp.sciencesconf.org/37620.html,"Valorisation web par l'outil “Shiny”, d'analyse d'enquêtes utilisateurs de solutions TIC du projet Intelligible CityForAll","Neska El Haouij, Dhafer Malouche, Sylvie Ghalila",français,NA,Lightning talks,Lightning talks,"Outil “Shiny”, Analyse des données, I'CityForAll.",rr2014
https://r2014-mtp.sciencesconf.org/37630.html,Comparaison entre Julia et le package Rmpfr de R sur la précision de calculs numériques,"Constance Vagne, Bénédicte Fontez",français,NA,Lightning talks,Lightning talks,"précision, Rmpfr, virgule flotante, Julia, MPFR",rr2014
https://r2014-mtp.sciencesconf.org/36062.html,Legislative Network Visualization with R,François Briatte,anglais,NA,Lightning talks,Lightning talks,"Social Networks, Political Science, Graph Visualization",rr2014
https://r2014-mtp.sciencesconf.org/38301.html,Données longitudinales en grande dimension : état des lieux des packages R,"Perrine Soret, Marta Avalos",français,NA,Lightning talks,Lightning talks,"longitudinal data, high, dimensionality, Statistical Machine Learning",rr2014
https://r2014-mtp.sciencesconf.org/39101.html,Alimentation en ligne d'une base de données à partir d'un fichier Excel,"Marie-Claude Quidoz, Juliette Fabre",français,NA,Lightning talks,Lightning talks,"tableur, base de données, web",rr2014
https://r2014-mtp.sciencesconf.org/40838.html,Packages (Re)Dice_ pour les computer experiments,"Olivier Roustant, Yves Deville",français,NA,Conférence invitée,Communication orale,Packages (Re)Dice_ pour les computer experiments,rr2014
https://r2014-mtp.sciencesconf.org/39523.html,Snake Search : méthode de recherche d'empreintes,"Robert Sabatier, Christelle Reynes",français,NA,Données longitudinales,Communication orale,"reconnaissance automatique de signal, alignement de profils, interface graphique",rr2014
https://r2014-mtp.sciencesconf.org/38157.html,Modélisation conjointe de données longitudinales et de données issues d'un processus multi-états,"Loïc Ferrer, Cécile Proust-Lima",français,NA,Données longitudinales,Communication orale,"Modélisation conjointe, Processus multi états, Processus longitudinal, Packages nlme, mstate et JM",rr2014
https://r2014-mtp.sciencesconf.org/39257.html,Joint modelling of longitudinal CD4 counts and survival of HIV-infected patients initiated on antiretroviral therapy in sub-Saharan Africa.,"Mathieu Bastard, David Maman, Jean-François Etard",anglais,NA,Données longitudinales,Communication orale,"Joint modelling, R package, latent class model, HIV, sub, Saharan Africa",rr2014
https://r2014-mtp.sciencesconf.org/37516.html,VSURF : un package R pour la sélection de variables à l'aide de forêts aléatoires,"Robin Genuer, Jean-Michel Poggi, Christine Tuleau-Malot",anglais,NA,Big Data,Communication orale,"Forêts aléatoires, Sélection de variables, Package R, Apprentissage statistique, Données de grande dimension",rr2014
https://r2014-mtp.sciencesconf.org/37706.html,Travailler avec des matrices creuses sous R,Benoit Thieurmel,français,NA,Big Data,Communication orale,"matrices creuses, sparse",rr2014
https://r2014-mtp.sciencesconf.org/38300.html,Sélection de variables pour la construction d'indicateurs de qualité de vie pour des données mixtes structurées en groupes,"Amaury Labenne, Marie Chavent, Vanessa Kuentz-Simonet, Jerôme Saracco",français,NA,Big Data,Communication orale,"analyse factorielle multiple, données mixtes, stabilité, closest submodel selection",rr2014
https://r2014-mtp.sciencesconf.org/38324.html,BALD : Etude d'association par blocs de déséquilibre de liaison,"Alia Dehman, Pierre Neuvial, Christophe Ambroise",français,NA,Big Data,Communication orale,"Bioinformatique, Etudes d'association génome entier, Déséquilibre de liaison, Group Lasso.",rr2014
https://r2014-mtp.sciencesconf.org/37632.html,ClustVarLV : un package pour la classification de variables autour de variables latentes,"Evelyne Vigneau, Mingkun Chen, El Mostafa Qannari",français,NA,Analyse de données,Communication orale,"Classification de variables, variables latentes, données externes",rr2014
https://r2014-mtp.sciencesconf.org/37629.html,"""blockberry"" : Un package expérimental sous R pour matrices structurées en blocs",Mohamed Hanafi,français,NA,Analyse de données,Communication orale,"Tableaux multiples, algèbre matricielle, R.",rr2014
https://r2014-mtp.sciencesconf.org/39454.html,SCGLR : un package R pour la régression linéaire généralisée sur composantes supervisées,"Catherine Trottier, Guillaume Cornu, Frédéric Mortier, Xavier Bry",français,NA,Analyse de données,Communication orale,"Modèles linéaires généralisés multivariés, Modèles à composantes, Régression PLS, Algorithme des scores de Fisher",rr2014
https://r2014-mtp.sciencesconf.org/39481.html,THEME : Une méthode et un logiciel pour l'analyse exploratoire multidimensionnelle d'un modèle structurel.,"Xavier Bry, Thomas Verron, Patrick Redont",français,NA,Analyse de données,Communication orale,"Approche PLS, Equations structurelles, PLS, SEER, THEME",rr2014
https://r2014-mtp.sciencesconf.org/37644.html,EBSpat un package R autour des processus ponctuels de Gibbs de type plus proches voisins,Rémy Drouilhet,français,NA,Statistiques spatiales,Communication orale,"Probabilités, Statistique, Processus ponctuels spatiaux",rr2014
https://r2014-mtp.sciencesconf.org/37486.html,rleafmap : cartographie interactive avec R et Leaflet,François Keck,français,NA,Statistiques spatiales,Communication orale,"Cartographie, Données spatialisées, Leaflet",rr2014
https://r2014-mtp.sciencesconf.org/37843.html,The SPNET package: Plotting social networks on maps with R,"Emmanuel Rousseaux, Marion Deville, Gilbert Ritschard",anglais,NA,Statistiques spatiales,Communication orale,"Network Data, Spatial analysis, Data Visualization, Social Sciences",rr2014
https://r2013-lyon.sciencesconf.org/19361.html,Visualising big data in R,Hadley Wickham,Invited conference,NA,NA,invited conference,"Visualisation, Big data",rr2013
https://r2013-lyon.sciencesconf.org/18935.html,L'analyse de données avec FactoMineR : les nouveautés,François Husson,Graphics & Visualization,NA,NA,oral,"Analyse de données, module graphique, FactoMineR, données manquantes",rr2013
https://r2013-lyon.sciencesconf.org/18844.html,"rCarto, un package de cartographie statistique",Timothée Giraud,Graphics & Visualization,NA,NA,oral,"Géographie, Cartographie, Sémiologie graphique, Visualisation, Carte, Graphique",rr2013
https://r2013-lyon.sciencesconf.org/19218.html,adegraphics : un package pour la représentation et l'analyse de données multivariées,"Aurélie Siberchicot, Alice Julien-Laferriere, Jean Thioulouse, Stéphane Dray",Graphics & Visualization,NA,NA,oral,"Analyse multivariée, Graphique, Visualisation",rr2013
